x,y,theta,speed,xref,yref
-1.483839, -0.657973, 0.000000, 0.732000, -1.484097, -0.657795
-1.483582, -0.658152, 0.000000, 0.738000, -1.483839, -0.657973
-1.483324, -0.658330, 0.000000, 0.808000, -1.483582, -0.658152
-1.483067, -0.658509, -0.000000, 0.720000, -1.483324, -0.658330
-1.482809, -0.658687, 0.000000, 0.834000, -1.483067, -0.658509
-1.482551, -0.658866, 0.000000, 0.740000, -1.482809, -0.658687
-1.482294, -0.659044, 0.000000, 0.705000, -1.482551, -0.658866
-1.482036, -0.659223, 0.000000, 0.700000, -1.482294, -0.659044
-1.481778, -0.659401, -0.000000, 0.745000, -1.482036, -0.659223
-1.481520, -0.659579, -0.000000, 0.718000, -1.481778, -0.659401
-1.481262, -0.659757, -0.000000, 0.765000, -1.481520, -0.659579
-1.481005, -0.659936, 0.000000, 0.677000, -1.481262, -0.659757
-1.480747, -0.660114, 0.000000, 0.732000, -1.481005, -0.659936
-1.480489, -0.660292, 0.000000, 0.749000, -1.480747, -0.660114
-1.480231, -0.660470, 0.000000, 0.618000, -1.480489, -0.660292
-1.479973, -0.660648, -0.000000, 0.708000, -1.480231, -0.660470
-1.479714, -0.660826, 0.000000, 0.727000, -1.479973, -0.660648
-1.479456, -0.661004, 0.000000, 0.909000, -1.479714, -0.660826
-1.479198, -0.661182, 0.000000, 0.790000, -1.479456, -0.661004
-1.478940, -0.661360, 0.000000, 0.833000, -1.479198, -0.661182
-1.478682, -0.661538, -0.000000, 0.757000, -1.478940, -0.661360
-1.478423, -0.661716, -0.000000, 0.650000, -1.478682, -0.661538
-1.478165, -0.661894, -0.000000, 0.832000, -1.478423, -0.661716
-1.477907, -0.662072, -0.000000, 0.641000, -1.478165, -0.661894
-1.477648, -0.662249, -0.000000, 0.719000, -1.477907, -0.662072
-1.477390, -0.662427, 0.000000, 0.752000, -1.477648, -0.662249
-1.477131, -0.662605, 0.000000, 0.672000, -1.477390, -0.662427
-1.476873, -0.662783, 0.000000, 0.725000, -1.477131, -0.662605
-1.476614, -0.662960, 0.000000, 0.910000, -1.476873, -0.662783
-1.476355, -0.663138, 0.000000, 0.935000, -1.476614, -0.662960
-1.476097, -0.663315, -0.000000, 0.701000, -1.476355, -0.663138
-1.475838, -0.663493, 0.000000, 0.590000, -1.476097, -0.663315
-1.475579, -0.663671, -0.000000, 0.715000, -1.475838, -0.663493
-1.475320, -0.663848, -0.000000, 0.815000, -1.475579, -0.663671
-1.475062, -0.664025, -0.000000, 0.624000, -1.475320, -0.663848
-1.474803, -0.664203, -0.000000, 0.744000, -1.475061, -0.664025
-1.474544, -0.664380, -0.000000, 0.742000, -1.474803, -0.664203
-1.474285, -0.664558, -0.000000, 0.668000, -1.474544, -0.664380
-1.474026, -0.664735, -0.000000, 0.724000, -1.474285, -0.664558
-1.473767, -0.664912, -0.000000, 0.752000, -1.474026, -0.664735
-1.473508, -0.665089, 0.000000, 0.811000, -1.473767, -0.664912
-1.473248, -0.665267, 0.000000, 0.715000, -1.473508, -0.665089
-1.472989, -0.665444, 0.000000, 0.847000, -1.473248, -0.665267
-1.472730, -0.665621, 0.000000, 0.787000, -1.472989, -0.665444
-1.472471, -0.665798, -0.000000, 0.834000, -1.472730, -0.665621
-1.472211, -0.665975, 0.000000, 0.821000, -1.472471, -0.665798
-1.471952, -0.666152, 0.000000, 0.849000, -1.472211, -0.665975
-1.471693, -0.666329, 0.000000, 0.679000, -1.471952, -0.666152
-1.471433, -0.666506, 0.000000, 0.869000, -1.471693, -0.666329
-1.471174, -0.666683, 0.000000, 0.752000, -1.471433, -0.666506
-1.470914, -0.666860, 0.000000, 0.647000, -1.471174, -0.666683
-1.470655, -0.667037, 0.000000, 0.706000, -1.470914, -0.666860
-1.470395, -0.667214, -0.000000, 0.736000, -1.470655, -0.667037
-1.470135, -0.667390, 0.000000, 0.742000, -1.470395, -0.667214
-1.469876, -0.667567, 0.000000, 0.727000, -1.470135, -0.667390
-1.469616, -0.667744, 0.000000, 0.821000, -1.469876, -0.667567
-1.469356, -0.667921, 0.000000, 0.809000, -1.469616, -0.667744
-1.469096, -0.668097, 0.000000, 0.743000, -1.469356, -0.667921
-1.468837, -0.668274, 0.000000, 0.808000, -1.469096, -0.668097
-1.468577, -0.668450, 0.000000, 0.869000, -1.468836, -0.668274
-1.468317, -0.668627, 0.000000, 0.802000, -1.468577, -0.668450
-1.468057, -0.668804, 0.000000, 0.739000, -1.468317, -0.668627
-1.467797, -0.668980, 0.000000, 0.578000, -1.468057, -0.668804
-1.467537, -0.669156, 0.000000, 0.743000, -1.467797, -0.668980
-1.467276, -0.669333, 0.000000, 0.675000, -1.467537, -0.669156
-1.467016, -0.669509, 0.000000, 0.749000, -1.467276, -0.669333
-1.466756, -0.669686, 0.000000, 0.719000, -1.467016, -0.669509
-1.466496, -0.669862, 0.000000, 0.801000, -1.466756, -0.669686
-1.466236, -0.670038, 0.000000, 0.721000, -1.466496, -0.669862
-1.465975, -0.670214, -0.000000, 0.742000, -1.466236, -0.670038
-1.465715, -0.670391, -0.000000, 0.736000, -1.465975, -0.670214
-1.465454, -0.670567, -0.000000, 0.706000, -1.465715, -0.670391
-1.465194, -0.670743, -0.000000, 0.597000, -1.465454, -0.670567
-1.464934, -0.670919, -0.000000, 0.759000, -1.465194, -0.670743
-1.464673, -0.671095, -0.000000, 0.680000, -1.464933, -0.670919
-1.464412, -0.671271, -0.000000, 0.763000, -1.464673, -0.671095
-1.464152, -0.671447, -0.000000, 0.786000, -1.464412, -0.671271
-1.463891, -0.671623, -0.000000, 0.710000, -1.464152, -0.671447
-1.463630, -0.671799, -0.000000, 0.689000, -1.463891, -0.671623
-1.463370, -0.671975, 0.000000, 0.842000, -1.463630, -0.671799
-1.463109, -0.672151, 0.000000, 0.900000, -1.463370, -0.671975
-1.462848, -0.672327, 0.000000, 0.863000, -1.463109, -0.672151
-1.462587, -0.672502, 0.000000, 0.754000, -1.462848, -0.672327
-1.462326, -0.672678, -0.000000, 0.567000, -1.462587, -0.672502
-1.462065, -0.672854, -0.000000, 0.734000, -1.462326, -0.672678
-1.461804, -0.673029, -0.000000, 0.696000, -1.462065, -0.672854
-1.461543, -0.673205, -0.000000, 0.968000, -1.461804, -0.673029
-1.461282, -0.673381, -0.000000, 0.800000, -1.461543, -0.673205
-1.461021, -0.673556, 0.000000, 0.745000, -1.461282, -0.673381
-1.460760, -0.673732, -0.000000, 0.758000, -1.461021, -0.673556
-1.460499, -0.673907, -0.000000, 0.831000, -1.460760, -0.673732
-1.460237, -0.674083, -0.000000, 0.700000, -1.460499, -0.673907
-1.459976, -0.674258, 0.000000, 0.762000, -1.460237, -0.674083
-1.459715, -0.674434, -0.000000, 0.833000, -1.459976, -0.674258
-1.459453, -0.674609, 0.000000, 0.668000, -1.459715, -0.674434
-1.459192, -0.674784, 0.000000, 0.659000, -1.459453, -0.674609
-1.458930, -0.674960, 0.000000, 0.731000, -1.459192, -0.674784
-1.458669, -0.675135, -0.000000, 0.819000, -1.458930, -0.674959
-1.458407, -0.675310, -0.000000, 0.727000, -1.458669, -0.675135
-1.458146, -0.675485, 0.000000, 0.716000, -1.458407, -0.675310
-1.457884, -0.675660, 0.000000, 0.598000, -1.458146, -0.675485
-1.457622, -0.675835, 0.000000, 0.766000, -1.457884, -0.675660
-1.457361, -0.676010, 0.000000, 0.769000, -1.457622, -0.675835
-1.457099, -0.676185, -0.000000, 0.702000, -1.457361, -0.676010
-1.456837, -0.676361, -0.000000, 0.846000, -1.457099, -0.676185
-1.456575, -0.676535, -0.000000, 0.855000, -1.456837, -0.676360
-1.456313, -0.676710, -0.000000, 0.774000, -1.456575, -0.676535
-1.456051, -0.676885, 0.000000, 0.862000, -1.456313, -0.676710
-1.455789, -0.677060, -0.000000, 0.853000, -1.456051, -0.676885
-1.455527, -0.677235, -0.000000, 0.706000, -1.455789, -0.677060
-1.455265, -0.677410, -0.000000, 0.839000, -1.455527, -0.677235
-1.455003, -0.677584, -0.000000, 0.741000, -1.455265, -0.677410
-1.454741, -0.677759, -0.000000, 0.706000, -1.455003, -0.677584
-1.454479, -0.677934, -0.000000, 0.800000, -1.454741, -0.677759
-1.454216, -0.678108, -0.000000, 0.785000, -1.454479, -0.677934
-1.453954, -0.678283, -0.000000, 0.779000, -1.454216, -0.678108
-1.453692, -0.678458, -0.000000, 0.795000, -1.453954, -0.678283
-1.453429, -0.678632, -0.000000, 0.752000, -1.453692, -0.678458
-1.453167, -0.678807, 0.000000, 0.849000, -1.453429, -0.678632
-1.452905, -0.678981, 0.000000, 0.959000, -1.453167, -0.678807
-1.452642, -0.679156, -0.000000, 0.890000, -1.452905, -0.678981
-1.452380, -0.679330, 0.000000, 0.794000, -1.452642, -0.679156
-1.452117, -0.679504, 0.000000, 0.812000, -1.452380, -0.679330
-1.451854, -0.679679, -0.000000, 0.736000, -1.452117, -0.679504
-1.451592, -0.679853, -0.000000, 0.918000, -1.451854, -0.679679
-1.451329, -0.680027, 0.000000, 1.001000, -1.451592, -0.679853
-1.451066, -0.680201, 0.000000, 0.869000, -1.451329, -0.680027
-1.450803, -0.680375, 0.000000, 0.728000, -1.451066, -0.680201
-1.450540, -0.680550, 0.000000, 0.906000, -1.450803, -0.680375
-1.450278, -0.680724, -0.000000, 0.721000, -1.450540, -0.680550
-1.450015, -0.680898, -0.000000, 0.709000, -1.450278, -0.680724
-1.449752, -0.681072, -0.000000, 0.767000, -1.450015, -0.680898
-1.449489, -0.681246, 0.000000, 0.786000, -1.449752, -0.681072
-1.449226, -0.681420, 0.000000, 0.832000, -1.449489, -0.681246
-1.448962, -0.681594, -0.000000, 0.828000, -1.449226, -0.681420
-1.448699, -0.681767, -0.000000, 0.796000, -1.448962, -0.681594
-1.448436, -0.681941, -0.000000, 0.760000, -1.448699, -0.681767
-1.448173, -0.682115, 0.000000, 0.737000, -1.448436, -0.681941
-1.447910, -0.682289, -0.000000, 0.782000, -1.448173, -0.682115
-1.447646, -0.682463, -0.000000, 0.738000, -1.447910, -0.682289
-1.447383, -0.682636, 0.000000, 0.812000, -1.447646, -0.682462
-1.447119, -0.682810, -0.000000, 0.691000, -1.447383, -0.682636
-1.446856, -0.682983, -0.000000, 0.738000, -1.447119, -0.682810
-1.446593, -0.683157, -0.000000, 0.784000, -1.446856, -0.682983
-1.446329, -0.683331, -0.000000, 0.694000, -1.446592, -0.683157
-1.446065, -0.683504, -0.000000, 0.748000, -1.446329, -0.683331
-1.445802, -0.683678, -0.000000, 0.860000, -1.446065, -0.683504
-1.445538, -0.683851, -0.000000, 0.715000, -1.445802, -0.683678
-1.445274, -0.684024, -0.000000, 0.722000, -1.445538, -0.683851
-1.445011, -0.684198, -0.000000, 0.694000, -1.445274, -0.684024
-1.444747, -0.684371, 0.000000, 0.761000, -1.445011, -0.684198
-1.444483, -0.684544, 0.000000, 0.786000, -1.444747, -0.684371
-1.444219, -0.684718, -0.000000, 0.819000, -1.444483, -0.684544
-1.443955, -0.684891, -0.000000, 0.801000, -1.444219, -0.684718
-1.443691, -0.685064, -0.000000, 0.700000, -1.443955, -0.684891
-1.443427, -0.685237, 0.000000, 0.673000, -1.443691, -0.685064
-1.443163, -0.685410, -0.000000, 0.631000, -1.443427, -0.685237
-1.442899, -0.685583, 0.000000, 0.687000, -1.443163, -0.685410
-1.442635, -0.685756, 0.000000, 0.689000, -1.442899, -0.685583
-1.442371, -0.685929, -0.000000, 0.762000, -1.442635, -0.685756
-1.442106, -0.686102, -0.000000, 0.743000, -1.442371, -0.685929
-1.441842, -0.686275, -0.000000, 0.644000, -1.442106, -0.686102
-1.441578, -0.686448, -0.000000, 0.750000, -1.441842, -0.686275
-1.441313, -0.686621, 0.000000, 0.778000, -1.441578, -0.686448
-1.441049, -0.686793, 0.000000, 0.667000, -1.441313, -0.686621
-1.440784, -0.686966, 0.000000, 0.728000, -1.441049, -0.686793
-1.440520, -0.687139, 0.000000, 0.763000, -1.440784, -0.686966
-1.440255, -0.687312, 0.000000, 0.627000, -1.440520, -0.687139
-1.439991, -0.687484, 0.000000, 0.837000, -1.440255, -0.687312
-1.439726, -0.687657, 0.000000, 0.696000, -1.439991, -0.687484
-1.439461, -0.687829, 0.000000, 0.603000, -1.439726, -0.687657
-1.439197, -0.688002, 0.000000, 0.729000, -1.439461, -0.687829
-1.438932, -0.688174, -0.000000, 0.744000, -1.439197, -0.688002
-1.438667, -0.688347, -0.000000, 0.809000, -1.438932, -0.688174
-1.438402, -0.688519, -0.000000, 0.779000, -1.438667, -0.688347
-1.438137, -0.688692, -0.000000, 0.697000, -1.438402, -0.688519
-1.437872, -0.688864, 0.000000, 0.749000, -1.438137, -0.688692
-1.437607, -0.689036, 0.000000, 0.725000, -1.437872, -0.688864
-1.437342, -0.689209, 0.000000, 0.814000, -1.437607, -0.689036
-1.437077, -0.689381, -0.000000, 0.709000, -1.437342, -0.689209
-1.436812, -0.689553, -0.000000, 0.742000, -1.437077, -0.689381
-1.436547, -0.689725, -0.000000, 0.858000, -1.436812, -0.689553
-1.436282, -0.689897, -0.000000, 0.724000, -1.436547, -0.689725
-1.436017, -0.690069, -0.000000, 0.747000, -1.436282, -0.689897
-1.435751, -0.690241, -0.000000, 0.654000, -1.436017, -0.690069
-1.435486, -0.690413, -0.000000, 0.747000, -1.435751, -0.690241
-1.435221, -0.690585, -0.000000, 0.763000, -1.435486, -0.690413
-1.434955, -0.690757, 0.000000, 0.765000, -1.435220, -0.690585
-1.434690, -0.690929, 0.000000, 0.711000, -1.434955, -0.690757
-1.434424, -0.691101, 0.000000, 0.755000, -1.434690, -0.690929
-1.434159, -0.691273, 0.000000, 0.673000, -1.434424, -0.691101
-1.433893, -0.691444, -0.000000, 0.861000, -1.434159, -0.691273
-1.433627, -0.691616, 0.000000, 0.750000, -1.433893, -0.691444
-1.433362, -0.691788, -0.000000, 0.776000, -1.433627, -0.691616
-1.433096, -0.691960, -0.000000, 0.864000, -1.433362, -0.691788
-1.432830, -0.692131, 0.000000, 0.767000, -1.433096, -0.691960
-1.432564, -0.692303, -0.000000, 0.764000, -1.432830, -0.692131
-1.432298, -0.692474, -0.000000, 0.794000, -1.432564, -0.692303
-1.432032, -0.692646, -0.000000, 0.643000, -1.432298, -0.692474
-1.431766, -0.692817, 0.000000, 0.856000, -1.432032, -0.692646
-1.431500, -0.692989, 0.000000, 0.801000, -1.431766, -0.692817
-1.431234, -0.693160, -0.000000, 0.791000, -1.431500, -0.692989
-1.430968, -0.693331, -0.000000, 0.807000, -1.431234, -0.693160
-1.430702, -0.693503, -0.000000, 0.802000, -1.430968, -0.693331
-1.430436, -0.693674, -0.000000, 0.746000, -1.430702, -0.693503
-1.430170, -0.693845, 0.000000, 0.733000, -1.430436, -0.693674
-1.429903, -0.694016, -0.000000, 0.805000, -1.430170, -0.693845
-1.429637, -0.694187, -0.000000, 0.741000, -1.429903, -0.694016
-1.429371, -0.694359, 0.000000, 0.771000, -1.429637, -0.694187
-1.429104, -0.694530, 0.000000, 0.768000, -1.429371, -0.694359
-1.428838, -0.694701, -0.000000, 0.759000, -1.429104, -0.694530
-1.428571, -0.694872, 0.000000, 0.740000, -1.428838, -0.694701
-1.428305, -0.695043, -0.000000, 0.850000, -1.428571, -0.694872
-1.428038, -0.695214, 0.000000, 0.754000, -1.428305, -0.695043
-1.427772, -0.695384, 0.000000, 0.701000, -1.428038, -0.695214
-1.427505, -0.695555, 0.000000, 0.807000, -1.427772, -0.695384
-1.427238, -0.695726, -0.000000, 0.777000, -1.427505, -0.695555
-1.426972, -0.695897, -0.000000, 0.809000, -1.427238, -0.695726
-1.426705, -0.696067, -0.000000, 0.746000, -1.426972, -0.695897
-1.426438, -0.696238, 0.000000, 0.689000, -1.426705, -0.696067
-1.426171, -0.696409, 0.000000, 0.918000, -1.426438, -0.696238
-1.425904, -0.696579, 0.000000, 0.671000, -1.426171, -0.696409
-1.425637, -0.696750, 0.000000, 0.701000, -1.425904, -0.696579
-1.425370, -0.696921, 0.000000, 0.775000, -1.425637, -0.696750
-1.425103, -0.697091, 0.000000, 0.908000, -1.425370, -0.696920
-1.424836, -0.697261, 0.000000, 0.579000, -1.425103, -0.697091
-1.424569, -0.697432, 0.000000, 0.706000, -1.424836, -0.697261
-1.424301, -0.697602, 0.000000, 0.727000, -1.424569, -0.697432
-1.424034, -0.697773, -0.000000, 0.758000, -1.424301, -0.697602
-1.423767, -0.697943, -0.000000, 0.761000, -1.424034, -0.697773
-1.423500, -0.698113, -0.000000, 0.802000, -1.423767, -0.697943
-1.423232, -0.698283, -0.000000, 0.713000, -1.423500, -0.698113
-1.422965, -0.698453, -0.000000, 0.641000, -1.423232, -0.698283
-1.422697, -0.698624, 0.000000, 0.712000, -1.422965, -0.698453
-1.422430, -0.698794, 0.000000, 0.638000, -1.422697, -0.698624
-1.422162, -0.698964, -0.000000, 0.801000, -1.422430, -0.698794
-1.421895, -0.699134, 0.000000, 0.681000, -1.422162, -0.698964
-1.421627, -0.699304, -0.000000, 0.743000, -1.421895, -0.699134
-1.421359, -0.699474, -0.000000, 0.738000, -1.421627, -0.699304
-1.421091, -0.699643, -0.000000, 0.794000, -1.421359, -0.699474
-1.420824, -0.699813, -0.000000, 0.663000, -1.421091, -0.699643
-1.420556, -0.699983, -0.000000, 0.778000, -1.420824, -0.699813
-1.420288, -0.700153, 0.000000, 0.783000, -1.420556, -0.699983
-1.420020, -0.700323, 0.000000, 0.747000, -1.420288, -0.700153
-1.419752, -0.700492, 0.000000, 0.829000, -1.420020, -0.700323
-1.419484, -0.700662, 0.000000, 0.775000, -1.419752, -0.700492
-1.419216, -0.700832, 0.000000, 0.676000, -1.419484, -0.700662
-1.418948, -0.701001, 0.000000, 0.714000, -1.419216, -0.700832
-1.418680, -0.701171, 0.000000, 0.781000, -1.418948, -0.701001
-1.418412, -0.701340, -0.000000, 0.662000, -1.418680, -0.701171
-1.418143, -0.701510, -0.000000, 0.741000, -1.418412, -0.701340
-1.417875, -0.701679, -0.000000, 0.719000, -1.418143, -0.701510
-1.417607, -0.701848, -0.000000, 0.801000, -1.417875, -0.701679
-1.417338, -0.702018, -0.000000, 0.665000, -1.417607, -0.701848
-1.417070, -0.702187, 0.000000, 0.728000, -1.417338, -0.702018
-1.416801, -0.702356, 0.000000, 0.830000, -1.417070, -0.702187
-1.416533, -0.702525, -0.000000, 0.645000, -1.416801, -0.702356
-1.416264, -0.702695, 0.000000, 0.749000, -1.416533, -0.702525
-1.415996, -0.702864, 0.000000, 0.699000, -1.416264, -0.702695
-1.415727, -0.703033, 0.000000, 0.814000, -1.415996, -0.702864
-1.415458, -0.703202, -0.000000, 0.807000, -1.415727, -0.703033
-1.415190, -0.703371, 0.000000, 0.739000, -1.415458, -0.703202
-1.414921, -0.703540, -0.000000, 0.662000, -1.415190, -0.703371
-1.414652, -0.703709, -0.000000, 0.810000, -1.414921, -0.703540
-1.414383, -0.703878, 0.000000, 0.737000, -1.414652, -0.703709
-1.414114, -0.704047, -0.000000, 0.763000, -1.414383, -0.703878
-1.413845, -0.704215, -0.000000, 0.755000, -1.414114, -0.704046
-1.413576, -0.704384, -0.000000, 0.824000, -1.413845, -0.704215
-1.413307, -0.704553, -0.000000, 0.680000, -1.413576, -0.704384
-1.413038, -0.704721, 0.000000, 0.704000, -1.413307, -0.704553
-1.412769, -0.704890, 0.000000, 0.647000, -1.413038, -0.704721
-1.412500, -0.705059, -0.000000, 0.755000, -1.412769, -0.704890
-1.412231, -0.705227, -0.000000, 0.794000, -1.412500, -0.705059
-1.411961, -0.705396, -0.000000, 0.892000, -1.412231, -0.705227
-1.411692, -0.705564, 0.000000, 0.640000, -1.411961, -0.705396
-1.411423, -0.705733, 0.000000, 0.726000, -1.411692, -0.705564
-1.411153, -0.705901, -0.000000, 0.804000, -1.411423, -0.705733
-1.410884, -0.706069, 0.000000, 0.822000, -1.411153, -0.705901
-1.410614, -0.706238, 0.000000, 0.769000, -1.410884, -0.706069
-1.410345, -0.706406, 0.000000, 0.873000, -1.410614, -0.706238
-1.410075, -0.706574, 0.000000, 0.838000, -1.410345, -0.706406
-1.409805, -0.706742, 0.000000, 0.601000, -1.410075, -0.706574
-1.409536, -0.706911, -0.000000, 0.728000, -1.409805, -0.706742
-1.409266, -0.707079, -0.000000, 0.665000, -1.409536, -0.706911
-1.408996, -0.707247, -0.000000, 0.731000, -1.409266, -0.707079
-1.408726, -0.707415, 0.000000, 0.580000, -1.408996, -0.707247
-1.408456, -0.707583, 0.000000, 0.745000, -1.408726, -0.707415
-1.408187, -0.707751, 0.000000, 0.685000, -1.408456, -0.707583
-1.407917, -0.707919, 0.000000, 0.772000, -1.408187, -0.707751
-1.407647, -0.708086, 0.000000, 0.690000, -1.407917, -0.707919
-1.407377, -0.708254, -0.000000, 0.782000, -1.407647, -0.708086
-1.407106, -0.708422, -0.000000, 0.859000, -1.407377, -0.708254
-1.406836, -0.708590, -0.000000, 0.831000, -1.407106, -0.708422
-1.406566, -0.708758, -0.000000, 0.677000, -1.406836, -0.708590
-1.406296, -0.708925, -0.000000, 0.784000, -1.406566, -0.708757
-1.406026, -0.709093, -0.000000, 0.660000, -1.406296, -0.708925
-1.405755, -0.709260, -0.000000, 0.614000, -1.406026, -0.709093
-1.405485, -0.709428, 0.000000, 0.763000, -1.405755, -0.709260
-1.405214, -0.709595, 0.000000, 0.813000, -1.405485, -0.709428
-1.404944, -0.709763, 0.000000, 0.775000, -1.405214, -0.709595
-1.404673, -0.709930, -0.000000, 0.728000, -1.404944, -0.709763
-1.404403, -0.710098, 0.000000, 0.775000, -1.404673, -0.709930
-1.404132, -0.710265, 0.000000, 0.751000, -1.404403, -0.710098
-1.403862, -0.710432, 0.000000, 0.886000, -1.404132, -0.710265
-1.403591, -0.710599, -0.000000, 0.838000, -1.403862, -0.710432
-1.403320, -0.710767, -0.000000, 0.781000, -1.403591, -0.710599
-1.403049, -0.710934, -0.000000, 0.716000, -1.403320, -0.710767
-1.402779, -0.711101, -0.000000, 0.761000, -1.403049, -0.710934
-1.402508, -0.711268, -0.000000, 0.742000, -1.402779, -0.711101
-1.402237, -0.711435, -0.000000, 0.746000, -1.402508, -0.711268
-1.401966, -0.711602, -0.000000, 0.770000, -1.402237, -0.711435
-1.401695, -0.711769, -0.000000, 0.657000, -1.401966, -0.711602
-1.401424, -0.711936, -0.000000, 0.607000, -1.401695, -0.711769
-1.401153, -0.712103, -0.000000, 0.738000, -1.401424, -0.711936
-1.400882, -0.712269, 0.000000, 0.760000, -1.401153, -0.712103
-1.400610, -0.712436, 0.000000, 0.807000, -1.400881, -0.712269
-1.400339, -0.712603, 0.000000, 0.802000, -1.400610, -0.712436
-1.400068, -0.712770, 0.000000, 0.736000, -1.400339, -0.712603
-1.399796, -0.712936, 0.000000, 0.759000, -1.400068, -0.712770
-1.399525, -0.713103, 0.000000, 0.755000, -1.399796, -0.712936
-1.399254, -0.713270, 0.000000, 0.743000, -1.399525, -0.713103
-1.398982, -0.713436, 0.000000, 0.833000, -1.399254, -0.713269
-1.398711, -0.713603, 0.000000, 0.652000, -1.398982, -0.713436
-1.398439, -0.713769, -0.000000, 0.743000, -1.398711, -0.713602
-1.398167, -0.713935, 0.000000, 0.827000, -1.398439, -0.713769
-1.397896, -0.714102, 0.000000, 0.680000, -1.398167, -0.713935
-1.397624, -0.714268, -0.000000, 0.790000, -1.397896, -0.714102
-1.397352, -0.714434, -0.000000, 0.804000, -1.397624, -0.714268
-1.397081, -0.714601, -0.000000, 0.598000, -1.397352, -0.714434
-1.396809, -0.714767, 0.000000, 0.633000, -1.397080, -0.714600
-1.396537, -0.714933, 0.000000, 0.614000, -1.396809, -0.714767
-1.396265, -0.715099, -0.000000, 0.752000, -1.396537, -0.714933
-1.395993, -0.715265, 0.000000, 0.809000, -1.396265, -0.715099
-1.395721, -0.715431, 0.000000, 0.712000, -1.395993, -0.715265
-1.395449, -0.715597, 0.000000, 0.717000, -1.395721, -0.715431
-1.395177, -0.715763, 0.000000, 0.833000, -1.395449, -0.715597
-1.394904, -0.715929, -0.000000, 0.709000, -1.395177, -0.715763
-1.394632, -0.716095, -0.000000, 0.851000, -1.394904, -0.715929
-1.394360, -0.716260, -0.000000, 0.680000, -1.394632, -0.716095
-1.394088, -0.716426, -0.000000, 0.730000, -1.394360, -0.716260
-1.393815, -0.716592, -0.000000, 0.801000, -1.394088, -0.716426
-1.393543, -0.716758, -0.000000, 0.766000, -1.393815, -0.716592
-1.393271, -0.716923, -0.000000, 0.733000, -1.393543, -0.716758
-1.392998, -0.717089, 0.000000, 0.760000, -1.393270, -0.716923
-1.392725, -0.717254, 0.000000, 0.737000, -1.392998, -0.717089
-1.392453, -0.717420, 0.000000, 0.681000, -1.392725, -0.717254
-1.392180, -0.717585, 0.000000, 0.743000, -1.392453, -0.717420
-1.391908, -0.717751, -0.000000, 0.767000, -1.392180, -0.717585
-1.391635, -0.717916, 0.000000, 0.913000, -1.391908, -0.717751
-1.391362, -0.718081, -0.000000, 0.739000, -1.391635, -0.717916
-1.391089, -0.718247, -0.000000, 0.634000, -1.391362, -0.718081
-1.390816, -0.718412, -0.000000, 0.759000, -1.391089, -0.718247
-1.390544, -0.718577, -0.000000, 0.793000, -1.390816, -0.718412
-1.390271, -0.718742, 0.000000, 0.638000, -1.390543, -0.718577
-1.389998, -0.718907, 0.000000, 0.632000, -1.390271, -0.718742
-1.389724, -0.719072, 0.000000, 0.795000, -1.389998, -0.718907
-1.389451, -0.719237, 0.000000, 0.652000, -1.389724, -0.719072
-1.389178, -0.719402, -0.000000, 0.747000, -1.389451, -0.719237
-1.388905, -0.719567, -0.000000, 0.750000, -1.389178, -0.719402
-1.388632, -0.719732, -0.000000, 0.742000, -1.388905, -0.719567
-1.388359, -0.719897, -0.000000, 0.657000, -1.388632, -0.719732
-1.388085, -0.720062, -0.000000, 0.679000, -1.388359, -0.719897
-1.387812, -0.720227, -0.000000, 0.729000, -1.388085, -0.720062
-1.387538, -0.720391, -0.000000, 0.738000, -1.387812, -0.720227
-1.387265, -0.720556, -0.000000, 0.828000, -1.387538, -0.720391
-1.386991, -0.720721, -0.000000, 0.688000, -1.387265, -0.720556
-1.386718, -0.720885, -0.000000, 0.955000, -1.386991, -0.720721
-1.386444, -0.721050, -0.000000, 0.733000, -1.386718, -0.720885
-1.386171, -0.721214, -0.000000, 0.651000, -1.386444, -0.721050
-1.385897, -0.721379, 0.000000, 0.651000, -1.386171, -0.721214
-1.385623, -0.721543, 0.000000, 0.774000, -1.385897, -0.721379
-1.385349, -0.721708, 0.000000, 0.785000, -1.385623, -0.721543
-1.385076, -0.721872, 0.000000, 0.919000, -1.385349, -0.721708
-1.384802, -0.722036, 0.000000, 0.685000, -1.385076, -0.721872
-1.384528, -0.722200, 0.000000, 0.907000, -1.384802, -0.722036
-1.384254, -0.722365, 0.000000, 0.643000, -1.384528, -0.722200
-1.383980, -0.722529, -0.000000, 0.746000, -1.384254, -0.722365
-1.383706, -0.722693, 0.000000, 0.680000, -1.383980, -0.722529
-1.383432, -0.722857, 0.000000, 0.716000, -1.383706, -0.722693
-1.383157, -0.723021, 0.000000, 0.717000, -1.383432, -0.722857
-1.382883, -0.723185, 0.000000, 0.723000, -1.383157, -0.723021
-1.382609, -0.723349, 0.000000, 0.802000, -1.382883, -0.723185
-1.382335, -0.723513, -0.000000, 0.700000, -1.382609, -0.723349
-1.382060, -0.723677, -0.000000, 0.748000, -1.382335, -0.723513
-1.381786, -0.723840, -0.000000, 0.736000, -1.382060, -0.723677
-1.381511, -0.724004, -0.000000, 0.741000, -1.381786, -0.723840
-1.381237, -0.724168, -0.000000, 0.865000, -1.381511, -0.724004
-1.380962, -0.724331, -0.000000, 0.725000, -1.381237, -0.724168
